,0_mundsvælgkræft_mundkræft_mundsvælgskræft_mundhulekræft,1_usikkerhed_kræftvaccination_bekymret_bekymrende,2_screeningsalderen_age_gennemsnitsalderen_old,3_hovedhalskræft_livsmoderhalskræft_livmoderhalskræften_kræftforskningen,4_ungdommen_forskningsarbejde_forskningssamarbejde_forskerne,5_skuespillere_skuespiller_skuespillerinden_skuespilleren,6_livmoderhalskræftscreening_screeningsundersøgelse_screeningstest_screeningsundersøgelser,7_livmoderhalsen_livmoderhals_livmoderhalskraft_livsmoderhalskræft,8_cost_omkostning_omkostninger_kosten,9_livmoderhalskræftkoster_finanslovsforslaget_finanslovsforhandlingerne_finanslovsudspillet,10_bivirkningsindberetninger_bivirkningskomitéen_bivirkningskomité_hovedpine,11_livmoderhalskræftkoster_underlivskræft_hpvtest_livmoderhalskraeft,12_kræftvaccinen_kræftforsker_kræftforskere_kræftvacciner,13_pigernesresultatet_vaccinationsprocenten_vaccinationsprocent_antallet,14_bavarian_nordicbavarian_bavariannordic_bava,15_kræftdødsfald_kræftplanen_kræftplan_kræfthandlingsplan,16_kønsvorter_kønsvorte_livmoderhalskræftkoster_kønsvorter2,17_proof_hpvtest_bevis_evidence,18_kønsvorterne_kønsvorter_kønsvorte_kønsvorter2,19_højteknologifonden_kampagneekspert_pseudovidenskab_forskningschef
4263,-0.6531114,-1.6434866,1.2008574,1.1380558,-0.7833077,0.26941416,0.21341108,1.0897601,-0.019593284,-0.0753059,-1.2886367,1.2950197,-0.19098476,0.6290837,0.35172388,1.4163694,0.655469,-0.6959099,1.011359,-1.2123036
4264,-0.33081967,-0.48615128,0.15325642,-0.53586,-3.7278762,-1.6597934,0.22815925,0.7962099,-0.59503764,-0.17229709,-0.29972726,0.7461762,-0.2544908,1.1908172,0.23535389,-0.10237025,1.115772,-0.7364334,0.57032454,-0.7621617
4265,1.6199626,-0.55244374,0.9219969,1.3046173,0.13636872,-0.10450848,-0.08989613,-0.8257678,-1.9168974,-1.3106083,-0.6800049,0.37284395,-0.22987455,0.026118947,0.43639255,0.15013033,0.86405194,-0.47617507,0.72163576,0.26585692
4266,-0.42733943,-0.19102448,0.116932236,0.14615864,-0.12262226,-0.67042625,-0.7122649,0.46106166,-0.8180671,-1.5875332,0.6856934,-0.4203703,-1.2321298,1.5909853,-0.19412562,0.5160001,-0.1265749,-0.5111808,0.6727141,0.8827606
4267,-0.44991663,0.14598224,-0.026452579,-0.49985895,-4.929206,0.31236726,-0.66712594,-0.6529447,-0.009876777,-0.43387684,-0.42245844,0.51124704,-0.6474864,-0.9088162,-0.18530028,0.2904375,1.5079143,-0.38921154,-0.27362612,0.059382305
4268,-0.718417,0.564801,-0.048122056,-0.242465,-3.7299964,0.03337975,-0.4165775,0.57250404,-0.14768684,-0.43600395,-0.67762804,0.47280368,-1.0821993,0.5796925,-0.24083306,0.48751575,1.123126,-0.7683698,1.021653,0.96384495
4269,-0.70061326,-0.15629908,0.5321764,-1.1262608,-4.4405193,-0.06906447,-0.6063531,-0.29624587,0.011213025,0.41158354,-0.0050947284,0.43702686,-0.7524049,-0.41139492,-0.56380975,0.88086784,1.5328643,-0.64996433,0.34497827,0.6851288
4270,-0.08733972,-1.004473,0.8208261,0.6614073,-0.1441178,-0.37798017,-0.079194434,0.7879664,-0.9672514,-1.1815662,-0.9700256,0.18000117,-1.2749131,1.1936703,0.33823055,-0.24673468,-2.6852841,0.40449008,2.2719512,1.0127323
4271,0.1362603,0.4871055,-0.8735768,-0.20286284,0.48016828,-1.4148118,-0.33355048,0.17753431,-1.1604532,0.91444516,0.35829407,0.4563784,-0.6965501,-1.0722042,-0.096420765,0.8454844,1.423825,-0.7554617,-0.20356539,1.5379211
4272,-0.11210539,-1.7346027,-0.37579158,0.37243718,-1.2793814,-0.88300127,2.362222,1.3054999,-0.88115704,0.14763354,-0.5848158,0.0027362108,-0.9679491,-0.60528886,-0.40636703,0.45055476,0.119948216,0.28851044,0.2808806,0.9084283
4273,-0.58015245,-0.7545961,0.90715855,-2.5613117,-3.56991,0.34223363,-0.8600485,-0.43441367,0.040981844,-1.273614,-0.8603034,0.896804,-1.3290237,0.54806465,0.01080469,0.057939872,-0.20786673,-1.2560238,2.4061627,-0.24986863
4274,0.77296996,-1.7536285,1.6051328,1.6352625,-0.1454105,0.87261254,1.0354744,0.7676517,-1.3202829,-0.12714557,0.28522754,0.43467182,-0.017363053,-0.6330184,0.3666521,0.83743054,0.89721674,-0.17100298,-0.21502388,-0.7946875
4275,3.483437,-0.8826964,-0.6824381,0.70854974,-0.0944919,-1.6458955,0.22186467,0.54162574,-0.54913545,-0.83834445,-0.005322665,-0.3835511,-0.4716054,0.84907037,0.54933757,0.6476436,0.7442695,-2.106123,-0.21629553,1.0039779
4276,-0.012523534,-2.2948396,0.23640555,0.03912222,0.6332842,-2.5255425,2.6544046,0.93129426,-0.54740125,-1.1370928,-0.131936,1.7338192,-0.23488085,-0.16643801,0.14206769,-0.43757308,1.2071543,-0.6185738,-0.009453483,0.1798138
4277,1.0278695,-1.6057479,-0.2214214,1.1837187,0.3989034,0.41056794,0.5187975,1.2433512,-1.2584076,-0.071531184,0.06763383,1.0641174,-0.76334316,0.18803862,0.4340659,0.54923916,1.6464354,-1.1027864,0.7611975,0.23001616
4278,0.23662588,-1.678178,-0.11367412,1.8643056,-0.4436757,0.638105,-0.1486727,1.0513362,-0.923752,-0.35419267,0.10122572,1.578037,-0.6696776,0.7275557,0.96676075,0.7962753,0.16614069,-0.06488584,0.13093854,-0.4458689
4279,-0.37338457,0.38634893,1.2434524,0.67278546,-0.14874204,-1.4173412,2.6751842,1.0495343,-2.0577223,-0.21140902,0.16920899,0.8412763,-1.3599035,-0.2667106,0.53548265,0.85128146,0.085640945,0.19078821,0.029234672,0.12556939
4280,-0.3268723,-0.035783038,1.9458449,0.41799822,0.55671716,-0.44383183,2.5379539,0.599047,0.5818356,-0.8130385,-0.5554273,-0.12843557,-0.5450164,0.3587386,-0.5661789,1.7998645,0.026206912,-1.8554162,-0.8052109,0.20725718
4281,0.13379526,-1.591842,0.6522067,0.7181263,-0.6810326,0.39036366,0.30400512,0.6041297,0.82282794,1.219882,-0.8502393,1.0199751,-0.4935137,0.29625607,0.15406375,-0.8048949,1.2763813,-0.48116738,-0.085550316,1.550475
4282,1.4507428,-1.8743615,1.1595112,1.267757,0.66150355,-2.0337896,1.406978,1.4442493,0.13387313,-0.35144994,-0.81396216,1.8982522,-1.5166678,0.6534673,0.6159225,-0.35126314,1.0595188,0.32188454,0.27045175,0.5851198
4283,0.6085108,-2.0698795,0.18905243,-0.100502625,-0.10411532,0.45027992,-0.05218866,-0.27057594,-1.0093545,-1.4815862,0.99014676,-0.29515558,1.3140634,0.06862935,-0.6688847,3.4754517,-0.79902846,-0.37828457,-1.897302,0.92995596
4284,-0.08042181,0.12635367,-0.29061192,0.19651508,0.5804131,0.012161198,0.32489046,-1.3202274,-1.9576917,-0.029034803,0.26204318,0.16780856,0.022202699,-1.0206892,-0.2700252,-0.3992349,0.5080561,-0.52512705,0.112182856,0.6372985
4285,1.756179,-1.5520924,0.32142684,0.51542366,-0.5901308,0.24431506,-0.09110755,0.6220167,-1.140502,-0.5116724,-0.09389899,1.2693251,-0.7363487,0.5249272,0.44270244,1.0495471,1.057663,-0.5311673,0.34939352,0.26856118
4286,-0.30725846,-0.6855777,-0.062513895,0.51537526,0.26306465,-0.4131223,-0.3882575,-0.47826487,-2.3080835,0.24695617,-0.31526875,0.9766162,-0.1444342,-0.6573839,-0.5550807,-0.63480663,0.09569916,-1.1412467,-0.49658388,0.58775455
4287,0.46314287,-0.7377318,1.5593495,-0.058288917,-0.5131508,-1.2073103,2.7463374,0.38666493,-1.9071778,-0.312316,0.15141268,0.7942122,-1.1307485,-0.13220371,0.46045363,-0.16897683,-0.2568906,0.59967387,-0.41815162,0.60091573
4288,0.34827927,-1.3027976,1.1996006,-0.04762224,0.5519217,-0.81917256,2.816745,-0.22922355,0.4300503,-0.82390064,-0.45887527,1.6164099,-0.4822944,0.66201764,0.47790593,-0.72592944,0.45807526,0.9121429,-0.016583512,0.34046283
4289,-0.6190607,-0.95509493,0.7539134,0.5538767,0.91654485,-1.386337,3.4483304,0.41786262,-0.81697464,-1.1665992,-0.26079136,1.4066473,-1.245916,-0.11313377,0.18932419,-0.23937072,0.055137996,-0.7780783,-0.03632437,0.42369568
4290,-0.95750356,0.667897,1.5110661,-0.12631017,-0.40489602,-0.30745915,2.0547848,0.7222116,-1.1070606,-0.62938565,-0.9030789,1.5099819,-0.5209886,-0.76618993,-0.27852058,1.4721949,-1.046715,0.88503295,-0.62703997,-0.78665394
4291,-0.8931901,-1.8726965,1.09878,-0.44488892,0.5755236,-0.76170194,2.6031115,1.0206327,-1.2543061,-0.4044923,-0.21893309,2.158521,-0.24728528,0.1322302,-0.0015254858,-0.19513753,0.36334345,-0.24879228,0.85640323,0.17445467
4292,-0.7102805,-0.0057130842,1.4831675,0.8026334,0.55709314,-1.0504904,-0.4018819,1.3762114,-1.2611603,-0.7151085,-0.9222014,1.3145391,-0.32828927,0.85593003,0.45514682,-0.6094576,0.2574337,-0.3819737,1.7231215,-0.24586216
4293,0.016611088,0.9701282,-0.018774455,-2.4865532,0.6207522,-0.9771375,1.4663959,0.14637247,0.22801648,-0.7803925,-0.34008977,-0.3963907,-0.154831,-0.9900532,-0.14190061,0.09170427,1.4306997,0.6605397,-0.7914337,0.72577727
4294,0.95372194,-0.2553078,0.41204023,0.9249876,-0.20723878,0.0549027,-0.5123262,-0.88464797,-1.1733518,-0.79547566,-0.14512911,-0.22302717,1.2711141,-1.681845,-0.8514154,-0.6314113,1.5757216,-0.6597765,0.07396448,1.1428412
4295,0.81277937,-0.32137772,0.6319632,0.3550551,-3.774381,-0.36228812,-0.5069998,-0.4422213,-2.5615633,-0.66800153,-1.0857067,0.12237036,-0.836946,-0.80167526,0.2865861,0.2595611,0.6895926,-0.67599064,0.36039612,0.14631268
4296,-0.39374816,-0.6622066,0.44824538,0.029835591,-1.3773582,0.060556334,-0.7463537,-2.1301405,-0.30266812,1.8140453,-0.59718084,0.7636711,-0.60328,-1.1353214,-0.42431313,-0.24519502,1.3809179,-0.87561584,-0.20507145,0.50172776
4297,0.096807264,-0.024547357,0.1982655,-0.692223,-1.1424371,-0.04556521,-0.65794903,-0.5831717,-1.5974265,1.6736163,-0.8499284,0.4888206,-1.2340784,-0.71825373,-0.36453828,0.06585821,1.1700805,0.038824894,-0.89858186,1.4074842
4298,-0.033472076,0.13342197,-1.0467718,-1.8390356,0.4332498,1.1970035,-0.12491602,0.6044814,-0.9316244,1.2082264,-0.9131998,-0.79728055,-1.5707073,-0.25432432,-0.17995773,0.148021,1.2328767,1.2653745,-0.9672494,0.3137827
4299,0.8025591,0.007999467,0.19662696,-0.7252871,-3.5251534,-0.13187139,-0.54796773,-0.5641544,-1.8928847,-1.1240414,-1.3213897,-0.38174945,0.5316197,-1.0747527,-0.27383614,-0.61619323,1.1237468,-1.0527534,0.5428868,0.51304114
4300,1.2949797,1.0471164,0.7171233,-0.86813015,0.003957929,0.48694292,-1.7090338,-1.549742,0.5936094,-0.70147836,-0.72311527,1.1077113,0.64173037,0.49355358,0.3948628,1.0415874,0.9775871,-0.094666965,-0.33660635,-0.17188919
4301,-0.28388655,-1.341971,-1.6361954,-4.683408,-1.701937,1.3417964,0.04393321,1.235138,-0.6694684,-0.10315092,-0.934894,0.48593536,-0.36881304,0.795617,-0.2561835,-0.979959,-1.0012661,0.114637285,-0.9061978,-0.14935352
4302,0.7376363,0.3395791,0.008183936,-1.2779119,-4.013601,-0.0924177,-0.531925,-1.2335364,0.27923647,0.67358816,-0.7908932,0.6873368,0.2631958,-1.0113993,-0.11687239,-0.15356193,0.19458187,0.2625831,-0.627324,-0.28301775
4303,0.32243538,-0.41905564,-0.714293,-1.2959476,0.49398354,-0.8542127,0.17190848,-1.6088716,-0.30473578,-0.44953215,-0.7181934,0.65450245,-0.06849026,-1.5985863,0.3432321,-0.84789324,-0.63348657,-0.26022974,-0.00044832626,1.2140999
4304,0.43649033,-0.47782293,-0.7856016,-0.087826215,0.4807579,-0.4861019,-0.6715053,-0.5366823,-4.1183386,1.5932487,0.56808305,0.49987006,-0.010182049,-0.7864877,-0.3297624,-0.7307808,-0.2936659,-0.6736742,0.2549961,0.34001344
4305,-0.16738772,0.102335125,0.93891853,-1.1745319,-1.9650728,-0.23858045,-1.3802503,-1.3265306,-0.7278716,-0.44618103,-0.51970613,0.7017806,-0.058950458,-1.0184665,-0.38302615,-0.7322292,-0.37801108,0.08393224,0.7855678,-0.73026705
4306,-0.02058909,-0.18485081,-0.24624322,0.85542965,-0.81613237,-1.8753442,-0.24455377,-0.15167686,-1.3333542,1.3843817,-0.59878355,0.36869887,-1.7159206,-0.9339108,-0.43033025,-0.37207487,2.1443918,-0.31569117,-0.3299262,-0.19010662
4307,0.04368656,0.46196547,0.82307494,-0.0047107395,-1.314626,-0.5865896,-1.4930685,-1.7422569,-0.0725034,1.2469467,-1.2166235,0.4982907,-0.4661062,-0.68047595,-0.3606997,0.30314046,1.3034437,-0.2203223,0.022632724,-0.37475583
4308,3.4331408,0.29919645,0.04867815,0.42245525,-0.47952127,-0.095202215,-0.083502665,-0.13128966,-0.7487225,-0.24502745,0.2774353,-0.26509032,-0.121380396,0.14180478,0.120155506,0.9323412,0.22754224,-0.8609579,-0.91984224,0.046978056
4309,-0.1555452,-1.0424219,-1.4223152,-2.3243716,-0.7130712,-0.13879807,1.1806967,-0.93858236,0.26731732,-0.82543933,0.40763238,-0.18307579,0.0060435063,-1.3241309,-0.34522304,-0.682268,-0.7062264,-0.6259988,-1.3830577,0.25035286
4310,-0.037936,-0.15992555,-1.1545202,-1.7468065,0.07377444,1.1264857,-0.057371024,0.7846522,-1.0705165,1.3280147,-1.0259653,-0.8394225,-1.8711851,-0.30380267,-0.19115943,0.10334568,1.0189855,1.3193752,-0.7246799,0.18031806
4311,0.44764125,-0.4341908,-0.5070291,-1.8830483,0.5224461,0.1891805,-0.37597677,1.1039288,0.41070512,0.42463705,-0.10719178,-0.62311065,-0.794336,-0.78871435,-0.72148865,0.62410563,0.97275454,-0.92517734,-0.76744807,-0.059242584
4312,0.3489795,-0.22950175,-0.5685892,0.37419072,0.13183297,0.73231727,-0.4094925,0.6532895,-0.16661255,-0.5033692,0.06365045,-0.15436856,-0.030380324,-0.27322373,5.563229,-0.3532343,-0.31285986,0.006647886,-0.4317054,0.838361
4313,0.14172697,-0.6366817,0.40477714,-0.41488302,0.909051,0.41542202,-0.5728325,-0.5332161,0.7393484,1.2557174,-0.6193401,1.1158811,-0.23018292,0.017753273,4.5644836,-1.1995933,1.2892205,1.3217609,-0.4728805,1.1250696
4314,-0.07273273,-0.20641169,1.0400301,0.84047455,-0.23298113,0.53391945,0.77695084,-0.1643615,-0.72581124,-0.9277604,-0.63273865,0.9223654,-0.6351474,0.8807379,5.047356,1.526816,0.44124812,0.25714576,0.9117755,-0.64365363
4315,0.8881777,-0.061161187,-0.08521075,0.358541,0.64383596,-0.16282131,-0.31156847,-0.21197616,0.5407057,0.46062478,0.008520807,0.7986453,0.53146523,-1.0826074,4.957095,-1.7374706,1.0878185,-0.2007152,-0.24255274,1.3225845
4316,0.3035982,-0.62253237,-0.19625641,0.67157733,0.20620415,-0.94404125,-0.5774694,-0.36711404,0.6349211,0.59884214,-0.0055064643,0.88039213,-0.1473766,-0.9106295,5.6302047,-1.3607565,0.83746195,-0.522581,-0.65260714,0.3956564
4317,0.4002075,0.576934,0.103235,-0.21457253,0.38201153,-0.7081808,0.15262072,0.06962426,-0.045311708,-1.009564,0.28069112,-0.7204449,0.73709804,0.51769114,6.1593685,-0.88511467,-0.06533379,0.10801822,-1.1179568,-0.8644383
4318,-0.4092649,-0.46290413,0.27507246,0.59410113,0.0755716,-0.44635832,0.5257617,-0.13823149,-0.4723965,-0.8787465,-0.38325104,0.8579997,0.29156965,-0.28110206,4.7364125,0.14938258,0.98992753,0.22870441,0.15407306,-0.57170564
4319,0.19915693,0.79906213,-0.5443944,0.038970605,-0.13929898,-0.28344467,-0.4724144,0.5228869,0.30034864,-0.676496,-0.1765757,-0.41137856,0.3171377,-0.7095688,6.430136,-0.30298328,-0.7384075,-0.25198245,-0.37732556,0.1936871
4320,0.01905988,0.8370887,-0.13063006,-0.10841372,-0.16996026,-0.12022538,-0.65337634,0.37620825,1.1936795,0.6453296,-0.09646096,0.13032079,-1.0154593,0.23806475,7.051224,0.53969944,0.08591146,-0.11767352,-0.061617874,-0.14664395
4321,-0.675367,0.35903183,-0.22350869,-0.3593706,-0.026276048,0.55499095,0.028960383,0.7015726,0.4726911,0.5560131,-0.20202707,0.74990183,-2.1588464,0.42398846,6.275298,0.6208932,0.14795846,0.32387027,0.028921653,-0.2870349
4322,-0.2430133,0.35965502,0.739479,-0.15260653,0.86863613,-0.18169387,0.508936,0.15348448,-1.2018685,-1.0683523,-0.52705127,-0.66899663,0.3085268,0.3582213,6.0551724,-0.77574146,-0.80342543,0.89214563,-0.7176989,-0.1375518
4323,-0.23301554,0.2757948,0.06082372,-0.14770475,-0.4035889,-0.32101527,-0.36223698,0.17317642,0.41772112,0.4901889,-0.4916335,-0.66856384,-0.8608374,0.08483309,6.41766,0.70714337,-0.21025349,-0.39129096,-0.66243243,0.096306734
4324,-0.56631064,0.10912612,0.35626894,-0.990623,0.3210375,0.49548122,-0.028110387,0.510628,0.5930362,1.6108054,0.19608389,0.6447077,-2.0720675,0.39031684,6.4910192,0.9653014,-0.0032400591,-0.1291708,-0.13865629,-0.24247868
4325,-0.17752717,0.03753588,1.3552485,-1.1546123,-0.8118599,1.204685,0.15957004,-0.14090477,0.4543115,0.4981885,-0.33875975,0.93739873,-2.064214,0.7110882,6.0662866,0.7729204,0.02267426,0.14983705,-0.3804066,-0.9034638
4326,-0.17614035,0.31837422,-0.26264772,-0.020746354,-0.25370926,-0.8845348,-0.51350814,0.7072466,0.13931717,-0.24914886,0.09370698,-0.99430835,-0.43325213,-0.22327775,5.642772,-0.27527675,-0.53696716,-0.35480255,-0.6490098,0.020339701
4327,0.09486401,0.71696675,-0.5451494,0.030550295,-0.15991405,-0.31479827,-0.35508707,0.46699718,0.26768836,-0.5797046,-0.106871866,-0.41180834,0.28372318,-0.65406865,6.4612737,-0.23121175,-0.73253,-0.35540077,-0.31094715,0.12510318
4328,-0.4052274,0.24938995,0.22235171,-0.6654298,-0.4386207,0.57179534,-0.21046484,-0.006592662,1.0003768,0.44153193,-0.45516837,0.49656487,-1.8840672,0.46797866,6.7219944,0.93521065,-0.45100337,0.43099353,-0.21037583,-0.37962717
4329,-0.23618348,-0.16567072,0.09828971,0.97186357,0.18762125,-0.54072624,0.26644117,0.14526448,-0.42275703,-0.5780798,0.013781541,0.026119154,0.9078479,0.032276973,5.4326997,0.7548107,0.12933831,0.6424646,-0.13020197,-0.77057874
4330,-0.098254584,-0.0993065,0.39521337,0.28390923,0.21342476,-0.5686913,-0.13611607,-0.11844627,0.11416204,-0.6757046,-0.5136551,0.6433423,-0.19278368,0.92551816,6.643975,0.44570792,0.8995139,-0.8309239,-0.00559354,-0.2458809
4331,-0.05681757,0.4676011,1.2147154,0.06740927,0.5930318,-0.7212808,0.18374589,0.022706188,-0.3901449,-1.4613645,0.34282562,-0.7586985,0.46490246,0.5256885,5.9310822,-0.80265564,-0.510346,0.28455132,-0.6312818,-1.2256893
4332,0.34061873,0.8294801,-0.02834398,0.035789263,-0.3052762,0.103339456,-0.72019196,0.83327776,-0.5277695,-0.6441962,0.069926865,-0.0042137336,0.25653,-0.734383,6.490311,-0.012094712,-0.46508592,-0.27161923,-0.38238153,0.4231675
4333,0.15024787,-0.72540694,-0.07383125,0.55349404,-0.82665706,1.0249736,0.014990124,0.5429119,-0.3898896,-1.017314,-0.51549345,0.40731165,0.7915446,-0.083122574,4.7294674,-0.34771693,0.14660227,-0.2026435,0.018451432,0.37987387
4334,0.5411594,0.27315402,-0.60868174,0.56917226,-0.60351956,-0.3585495,-0.18770292,0.19902267,0.027609827,-0.3024328,-0.12867625,0.029293083,0.53872454,0.13859989,5.7617307,-0.25681496,0.18426387,0.2620641,-0.6860098,-0.73565227
4335,-0.6245008,0.044431206,-0.07335422,-1.212184,-0.92219275,0.51574206,0.30043045,0.09502058,0.38243037,0.8250629,-0.22676685,0.7834954,-2.091223,-0.21642515,5.257414,1.1045009,0.106612615,0.11934771,-1.0496067,-0.37289566
4336,-0.48797166,0.2768489,0.536641,-0.11283166,-0.28654286,0.14104255,-0.41613996,0.39481795,0.44963238,0.1459465,-0.20324974,-1.3276144,0.3557412,0.031443045,5.6787877,-0.34900796,-0.051718805,-0.4975035,-0.14316377,0.325983
4337,0.48974165,-0.5344089,0.18907452,0.83495903,0.30787605,-0.44708297,-0.54808617,-2.6058292,-0.3839668,-0.14919934,-0.4036511,0.2957769,-1.6914012,-0.41740763,0.27441517,-0.18923372,-0.28302845,-1.73854,-0.25374216,0.60520715
4338,0.25515637,0.6955011,-0.6905503,0.13855979,-0.24154492,-0.6142373,0.14162381,0.12997006,0.4316843,-0.6720566,-0.67036235,-4.3052354,0.055090558,0.34107965,0.31675184,1.2183121,-0.02868494,-0.24940506,0.025030514,1.0041122
4339,-1.4166048,-1.6540225,0.12052187,0.0067340317,0.18389405,0.46588936,-0.8760216,0.22521254,0.5315323,-1.1909251,-1.1300229,-2.1253138,0.8293649,0.15446346,-0.4733684,-1.4123415,-0.74477893,1.235524,0.2115798,-1.2133125
4340,-0.35820603,-0.92386425,-0.12599514,0.1574175,0.4762364,0.03476884,-0.50521356,-2.687175,-2.0900178,-0.3557769,0.18050535,-0.22171466,-0.098890595,0.1659159,0.15002964,-0.41955137,-2.410161,-0.30043253,0.1294109,0.06314044
4341,-0.82161206,-2.887234,0.87264943,-1.058693,0.11505418,0.3216236,0.89771086,-0.75810105,0.62773526,-0.33279964,0.7897689,-1.242887,0.5649319,-0.11728329,-0.1455154,1.7224375,-0.32169226,0.47019568,-0.6661533,0.6265181
4342,0.9108056,0.49947944,-0.12841283,0.5458721,-5.1877947,0.76382315,0.49347913,-0.12365864,0.38497627,0.16439886,0.5403737,-0.5959288,0.4432717,0.15357539,0.26967877,-0.27361053,0.14815213,-1.0840629,0.4008042,0.90701944
4343,-2.0454004,-0.07207345,0.6564133,-1.2559595,-1.4400501,-1.1949122,0.2674027,-0.2338344,-0.41281074,-1.1704133,1.9299109,-1.7636645,0.46315786,-0.5715632,0.060503237,1.8882183,-0.92335856,1.1141751,-1.3354721,-1.1877857
4344,0.08298969,-0.07078695,1.0635675,0.07116242,-0.45463237,-0.58216745,-0.17806222,0.83719134,0.060327176,-1.8290355,0.4959578,0.8058327,-0.17581001,-0.060620617,0.664033,-0.660779,0.056249492,-0.44757128,0.2782793,0.4330971
4345,0.5222523,-0.626601,-1.2185496,1.5943433,-0.7057078,-1.346366,0.010908098,-3.1373844,-0.5186981,-0.1922257,-0.70607686,-0.4997257,-0.72388196,-0.28453135,-0.2711019,0.20503671,-1.153787,0.88785523,1.7900324,-0.36349297
4346,0.25698602,-0.6599003,1.2695359,-0.14101037,-0.22068167,0.019451536,-0.5814404,0.29916656,0.28105366,-1.4494907,1.2075336,0.14763035,-0.5380892,0.945969,0.11255127,-0.64998513,-0.61619127,1.1030428,-0.603859,1.0626373
4347,0.7134198,0.13667254,-0.11410026,0.4603868,-0.7546571,0.26331937,0.26596233,0.025241084,-1.2637736,0.09759065,-0.18739718,-0.59873664,-1.669947,-1.4317995,-0.0062996913,0.6042357,0.52841383,-0.19809884,-0.93001765,0.8882601
4348,0.05056385,-0.4108587,-0.15558022,0.6368014,0.3440534,-0.6092289,-0.78733826,-0.9905905,-2.6071858,0.6992881,0.24640124,0.31513372,-1.0322828,-1.3382059,0.060705047,-0.3028606,0.120311014,-1.2323585,-0.005782325,0.6505886
4349,0.35559815,-0.09511502,-0.9001594,0.54735667,0.33842745,-0.57174575,0.2860285,-1.7755523,-1.5521045,0.30450523,-0.16026638,-0.5357069,-1.2871882,-0.49722996,0.010829292,-0.21688734,0.14901206,-1.4162401,1.2696166,0.08777755
4350,-0.19458757,-0.66160834,-0.12993118,-0.28568384,0.52343196,-0.81768006,0.041026697,-0.80459565,-2.9926453,-0.0019647672,0.14710635,-0.30813417,-1.1132901,-0.9091701,0.24640788,-0.39811516,-1.0937623,-0.8183389,-0.60809845,1.3239948
4351,-0.2165972,-0.5839114,0.7288177,0.17608406,-3.6187427,-1.3482641,-0.45001066,1.1747721,-0.43446892,0.020463798,0.71074253,0.06659342,-1.0745733,0.587215,-0.6677116,0.5455238,-0.5619918,0.105723254,-0.4648977,0.06708119
4352,-0.61517376,-1.252004,0.39072275,-0.40247697,0.5332805,1.0675427,1.0827421,-0.11418932,-0.09619095,-1.0149245,0.7139884,-1.331616,0.7838509,-0.22440492,0.6197856,1.4274746,-0.02055448,-1.0737039,-0.9298094,1.3467579
4353,-0.2794363,0.09363847,0.23460725,0.1743847,-4.435166,-0.13508844,0.059979636,0.9482056,-1.8006321,-0.36808792,0.393064,-0.011511689,-0.23665233,-0.10651198,0.3212743,-0.22819512,-1.1165234,-0.48292938,0.36721486,-0.67985874
4354,-1.4951776,-0.956149,-0.018657213,-0.60814613,-0.21430819,-0.40391332,-0.20349357,1.5654452,-1.8134837,0.28076294,0.6663995,-1.989966,1.4847194,-0.320584,1.115253,-0.029785203,0.24707246,0.49684626,-1.2049015,1.0352006
4355,-1.0152491,-1.7040478,-0.003964871,-0.34790006,0.03106822,-0.5823523,0.33985096,0.26860848,-0.16924368,-0.34684584,-0.63553786,-1.9495306,2.8708787,-0.7682411,1.8821055,-0.9700049,1.1325443,-0.9450194,-0.4072238,0.96166646
4356,-0.53303045,-0.26255962,1.2223961,1.111137,0.22976336,-1.4545426,-0.2043666,1.5063965,-1.1531231,-1.4509608,-0.7477382,0.62842834,-0.032547057,0.8353438,-0.17922598,0.36728433,0.24272805,-1.5357947,1.1762059,0.640706
4357,-1.5297453,-0.001996719,0.29726714,-0.61910236,-1.1728563,-1.6765206,0.40888363,0.8589481,-0.8411262,-1.7148561,1.4676226,-2.8440838,1.4488801,-0.8024911,0.75568104,0.39251852,-0.18795201,-1.0213593,-1.2353984,0.17791606
4358,-0.50159335,-0.15949896,0.6133948,-1.1215959,0.22178517,-0.18648964,-0.5675879,0.30615938,-0.05079426,-1.3135833,2.099626,-0.46577287,-0.61594826,-1.4625025,0.66517216,0.02505966,0.6501823,-0.69031024,0.20979272,1.1200001
4359,-0.49690187,-0.5153939,0.21873222,0.5022121,-0.5365945,0.23054174,-0.43169117,0.28455344,-0.21717297,-1.6260152,1.4984094,0.26780134,-0.7207019,-1.913234,1.0177518,0.4352031,0.14619726,-0.27883205,-0.64306897,1.2319931
4360,3.0110674,0.59993577,-0.1911002,0.061589584,-0.664234,0.8103522,-0.7191202,-0.25299865,-0.6581367,-0.82978404,-0.40845117,1.0198927,-0.40161943,0.05247335,-0.029242372,0.9506276,-0.5048282,-0.23568596,0.6729662,-0.17483112
4361,0.4541661,1.4267159,0.46093166,1.4343922,-0.38891676,0.3387945,-0.07880773,0.7899514,-1.2480781,-0.6989063,-0.5110541,1.0824708,0.9457074,-0.7707809,-0.09264781,-0.173742,-1.131428,0.97240335,1.1429715,0.2865311
4362,-0.64513487,-0.15684417,0.71650404,0.14175431,-0.23324312,-0.23324771,-1.0256635,0.10380246,-0.3506701,1.7270048,-0.8593762,1.6101805,-0.7480561,-0.036396734,-0.45142195,0.6619384,-1.3283244,0.098525345,-0.82630754,0.3552162
